,jour,nomReg,numReg,incid_rea
18804,2023-02-28,Provence-Alpes-Côte d'Azur,93.0,2
18805,2023-03-01,Provence-Alpes-Côte d'Azur,93.0,0
18806,2023-03-02,Provence-Alpes-Côte d'Azur,93.0,4
18807,2023-03-03,Provence-Alpes-Côte d'Azur,93.0,3
18808,2023-03-04,Provence-Alpes-Côte d'Azur,93.0,0
18809,2023-03-05,Provence-Alpes-Côte d'Azur,93.0,0
18810,2023-03-06,Provence-Alpes-Côte d'Azur,93.0,4
18811,2023-03-07,Provence-Alpes-Côte d'Azur,93.0,4
18812,2023-03-08,Provence-Alpes-Côte d'Azur,93.0,1
18813,2023-03-09,Provence-Alpes-Côte d'Azur,93.0,2
18814,2023-03-10,Provence-Alpes-Côte d'Azur,93.0,0
18815,2023-03-11,Provence-Alpes-Côte d'Azur,93.0,0
18816,2023-03-12,Provence-Alpes-Côte d'Azur,93.0,0
18817,2023-03-13,Provence-Alpes-Côte d'Azur,93.0,2
18818,2023-03-14,Provence-Alpes-Côte d'Azur,93.0,2
18819,2023-03-15,Provence-Alpes-Côte d'Azur,93.0,1
18820,2023-03-16,Provence-Alpes-Côte d'Azur,93.0,4
18821,2023-03-17,Provence-Alpes-Côte d'Azur,93.0,5
18822,2023-03-18,Provence-Alpes-Côte d'Azur,93.0,0
18823,2023-03-19,Provence-Alpes-Côte d'Azur,93.0,0
18824,2023-03-20,Provence-Alpes-Côte d'Azur,93.0,4
18825,2023-03-21,Provence-Alpes-Côte d'Azur,93.0,7
18826,2023-03-22,Provence-Alpes-Côte d'Azur,93.0,0
18827,2023-03-23,Provence-Alpes-Côte d'Azur,93.0,5
18828,2023-03-24,Provence-Alpes-Côte d'Azur,93.0,4
18829,2023-03-25,Provence-Alpes-Côte d'Azur,93.0,0
18830,2023-03-26,Provence-Alpes-Côte d'Azur,93.0,0
18831,2023-03-27,Provence-Alpes-Côte d'Azur,93.0,2
18832,2023-03-28,Provence-Alpes-Côte d'Azur,93.0,10
18833,2023-03-29,Provence-Alpes-Côte d'Azur,93.0,3
18834,2023-03-30,Provence-Alpes-Côte d'Azur,93.0,2
18835,2023-03-31,Provence-Alpes-Côte d'Azur,93.0,2
18836,2020-03-19,Corse,94.0,11
18837,2020-03-20,Corse,94.0,0
18838,2020-03-21,Corse,94.0,0
18839,2020-03-22,Corse,94.0,2
18840,2020-03-23,Corse,94.0,2
18841,2020-03-24,Corse,94.0,0
18842,2020-03-25,Corse,94.0,0
18843,2020-03-26,Corse,94.0,4
18844,2020-03-27,Corse,94.0,1
18845,2020-03-28,Corse,94.0,6
18846,2020-03-29,Corse,94.0,4
18847,2020-03-30,Corse,94.0,1
18848,2020-03-31,Corse,94.0,2
18849,2020-04-01,Corse,94.0,3
18850,2020-04-02,Corse,94.0,3
18851,2020-04-03,Corse,94.0,1
18852,2020-04-04,Corse,94.0,2
18853,2020-04-05,Corse,94.0,0
18854,2020-04-06,Corse,94.0,1
18855,2020-04-07,Corse,94.0,3
18856,2020-04-08,Corse,94.0,3
18857,2020-04-09,Corse,94.0,1
18858,2020-04-10,Corse,94.0,0
18859,2020-04-11,Corse,94.0,0
18860,2020-04-12,Corse,94.0,1
18861,2020-04-13,Corse,94.0,1
18862,2020-04-14,Corse,94.0,1
18863,2020-04-15,Corse,94.0,1
18864,2020-04-16,Corse,94.0,1
18865,2020-04-17,Corse,94.0,1
18866,2020-04-18,Corse,94.0,0
18867,2020-04-19,Corse,94.0,0
18868,2020-04-20,Corse,94.0,2
18869,2020-04-21,Corse,94.0,0
18870,2020-04-22,Corse,94.0,0
18871,2020-04-23,Corse,94.0,0
18872,2020-04-24,Corse,94.0,0
18873,2020-04-25,Corse,94.0,0
18874,2020-04-26,Corse,94.0,0
18875,2020-04-27,Corse,94.0,0
18876,2020-04-28,Corse,94.0,1
18877,2020-04-29,Corse,94.0,0
18878,2020-04-30,Corse,94.0,0
18879,2020-05-01,Corse,94.0,0
18880,2020-05-02,Corse,94.0,0
18881,2020-05-03,Corse,94.0,0
18882,2020-05-04,Corse,94.0,0
18883,2020-05-05,Corse,94.0,0
18884,2020-05-06,Corse,94.0,0
18885,2020-05-07,Corse,94.0,0
18886,2020-05-08,Corse,94.0,0
18887,2020-05-09,Corse,94.0,0
18888,2020-05-10,Corse,94.0,0
18889,2020-05-11,Corse,94.0,0
18890,2020-05-12,Corse,94.0,3
18891,2020-05-13,Corse,94.0,0
18892,2020-05-14,Corse,94.0,1
18893,2020-05-15,Corse,94.0,0
18894,2020-05-16,Corse,94.0,0
18895,2020-05-17,Corse,94.0,0
18896,2020-05-18,Corse,94.0,0
18897,2020-05-19,Corse,94.0,0
18898,2020-05-20,Corse,94.0,0
18899,2020-05-21,Corse,94.0,0
18900,2020-05-22,Corse,94.0,0
18901,2020-05-23,Corse,94.0,0
18902,2020-05-24,Corse,94.0,0
18903,2020-05-25,Corse,94.0,0
18904,2020-05-26,Corse,94.0,1
18905,2020-05-27,Corse,94.0,0
18906,2020-05-28,Corse,94.0,0
18907,2020-05-29,Corse,94.0,0
18908,2020-05-30,Corse,94.0,0
18909,2020-05-31,Corse,94.0,0
18910,2020-06-01,Corse,94.0,0
18911,2020-06-02,Corse,94.0,0
18912,2020-06-03,Corse,94.0,0
18913,2020-06-04,Corse,94.0,0
18914,2020-06-05,Corse,94.0,0
18915,2020-06-06,Corse,94.0,0
18916,2020-06-07,Corse,94.0,0
18917,2020-06-08,Corse,94.0,0
18918,2020-06-09,Corse,94.0,0
18919,2020-06-10,Corse,94.0,0
18920,2020-06-11,Corse,94.0,0
18921,2020-06-12,Corse,94.0,0
18922,2020-06-13,Corse,94.0,0
18923,2020-06-14,Corse,94.0,0
18924,2020-06-15,Corse,94.0,0
18925,2020-06-16,Corse,94.0,0
18926,2020-06-17,Corse,94.0,0
18927,2020-06-18,Corse,94.0,0
18928,2020-06-19,Corse,94.0,0
18929,2020-06-20,Corse,94.0,0
18930,2020-06-21,Corse,94.0,0
18931,2020-06-22,Corse,94.0,0
18932,2020-06-23,Corse,94.0,0
18933,2020-06-24,Corse,94.0,0
18934,2020-06-25,Corse,94.0,0
18935,2020-06-26,Corse,94.0,0
18936,2020-06-27,Corse,94.0,0
18937,2020-06-28,Corse,94.0,0
18938,2020-06-29,Corse,94.0,0
18939,2020-06-30,Corse,94.0,0
18940,2020-07-01,Corse,94.0,0
18941,2020-07-02,Corse,94.0,0
18942,2020-07-03,Corse,94.0,0
18943,2020-07-04,Corse,94.0,0
18944,2020-07-05,Corse,94.0,0
18945,2020-07-06,Corse,94.0,0
18946,2020-07-07,Corse,94.0,0
18947,2020-07-08,Corse,94.0,0
18948,2020-07-09,Corse,94.0,0
18949,2020-07-10,Corse,94.0,0
18950,2020-07-11,Corse,94.0,0
18951,2020-07-12,Corse,94.0,0
18952,2020-07-13,Corse,94.0,0
18953,2020-07-14,Corse,94.0,0
18954,2020-07-15,Corse,94.0,0
18955,2020-07-16,Corse,94.0,0
18956,2020-07-17,Corse,94.0,0
18957,2020-07-18,Corse,94.0,0
18958,2020-07-19,Corse,94.0,0
18959,2020-07-20,Corse,94.0,0
18960,2020-07-21,Corse,94.0,0
18961,2020-07-22,Corse,94.0,0
18962,2020-07-23,Corse,94.0,0
18963,2020-07-24,Corse,94.0,0
18964,2020-07-25,Corse,94.0,0
18965,2020-07-26,Corse,94.0,0
18966,2020-07-27,Corse,94.0,0
18967,2020-07-28,Corse,94.0,0
18968,2020-07-29,Corse,94.0,0
18969,2020-07-30,Corse,94.0,0
18970,2020-07-31,Corse,94.0,0
18971,2020-08-01,Corse,94.0,0
18972,2020-08-02,Corse,94.0,0
18973,2020-08-03,Corse,94.0,0
18974,2020-08-04,Corse,94.0,0
18975,2020-08-05,Corse,94.0,0
18976,2020-08-06,Corse,94.0,0
18977,2020-08-07,Corse,94.0,0
18978,2020-08-08,Corse,94.0,0
18979,2020-08-09,Corse,94.0,0
18980,2020-08-10,Corse,94.0,0
18981,2020-08-11,Corse,94.0,0
18982,2020-08-12,Corse,94.0,0
18983,2020-08-13,Corse,94.0,0
18984,2020-08-14,Corse,94.0,0
18985,2020-08-15,Corse,94.0,0
18986,2020-08-16,Corse,94.0,0
18987,2020-08-17,Corse,94.0,0
18988,2020-08-18,Corse,94.0,0
18989,2020-08-19,Corse,94.0,0
18990,2020-08-20,Corse,94.0,0
18991,2020-08-21,Corse,94.0,2
18992,2020-08-22,Corse,94.0,0
18993,2020-08-23,Corse,94.0,0
18994,2020-08-24,Corse,94.0,0
18995,2020-08-25,Corse,94.0,1
18996,2020-08-26,Corse,94.0,0
18997,2020-08-27,Corse,94.0,0
18998,2020-08-28,Corse,94.0,0
18999,2020-08-29,Corse,94.0,0
19000,2020-08-30,Corse,94.0,0
19001,2020-08-31,Corse,94.0,1
19002,2020-09-01,Corse,94.0,0
19003,2020-09-02,Corse,94.0,0
19004,2020-09-03,Corse,94.0,0
19005,2020-09-04,Corse,94.0,0
19006,2020-09-05,Corse,94.0,0
19007,2020-09-06,Corse,94.0,1
19008,2020-09-07,Corse,94.0,0
19009,2020-09-08,Corse,94.0,0
19010,2020-09-09,Corse,94.0,0
19011,2020-09-10,Corse,94.0,0
19012,2020-09-11,Corse,94.0,2
19013,2020-09-12,Corse,94.0,0
19014,2020-09-13,Corse,94.0,0
19015,2020-09-14,Corse,94.0,0
19016,2020-09-15,Corse,94.0,1
19017,2020-09-16,Corse,94.0,0
19018,2020-09-17,Corse,94.0,0
19019,2020-09-18,Corse,94.0,1
19020,2020-09-19,Corse,94.0,1
19021,2020-09-20,Corse,94.0,0
19022,2020-09-21,Corse,94.0,0
19023,2020-09-22,Corse,94.0,1
19024,2020-09-23,Corse,94.0,0
19025,2020-09-24,Corse,94.0,0
19026,2020-09-25,Corse,94.0,0
19027,2020-09-26,Corse,94.0,0
19028,2020-09-27,Corse,94.0,0
19029,2020-09-28,Corse,94.0,0
19030,2020-09-29,Corse,94.0,0
19031,2020-09-30,Corse,94.0,1
19032,2020-10-01,Corse,94.0,1
19033,2020-10-02,Corse,94.0,2
19034,2020-10-03,Corse,94.0,0
19035,2020-10-04,Corse,94.0,1
19036,2020-10-05,Corse,94.0,0
19037,2020-10-06,Corse,94.0,0
19038,2020-10-07,Corse,94.0,0
19039,2020-10-08,Corse,94.0,0
19040,2020-10-09,Corse,94.0,1
19041,2020-10-10,Corse,94.0,0
19042,2020-10-11,Corse,94.0,0
19043,2020-10-12,Corse,94.0,0
19044,2020-10-13,Corse,94.0,0
19045,2020-10-14,Corse,94.0,0
19046,2020-10-15,Corse,94.0,1
19047,2020-10-16,Corse,94.0,1
19048,2020-10-17,Corse,94.0,2
19049,2020-10-18,Corse,94.0,1
19050,2020-10-19,Corse,94.0,0
19051,2020-10-20,Corse,94.0,0
19052,2020-10-21,Corse,94.0,2
19053,2020-10-22,Corse,94.0,3
19054,2020-10-23,Corse,94.0,1
19055,2020-10-24,Corse,94.0,0
19056,2020-10-25,Corse,94.0,3
19057,2020-10-26,Corse,94.0,0
19058,2020-10-27,Corse,94.0,0
19059,2020-10-28,Corse,94.0,4
19060,2020-10-29,Corse,94.0,1
19061,2020-10-30,Corse,94.0,1
19062,2020-10-31,Corse,94.0,1
19063,2020-11-01,Corse,94.0,1
19064,2020-11-02,Corse,94.0,1
19065,2020-11-03,Corse,94.0,2
19066,2020-11-04,Corse,94.0,0
19067,2020-11-05,Corse,94.0,3
19068,2020-11-06,Corse,94.0,2
19069,2020-11-07,Corse,94.0,0
19070,2020-11-08,Corse,94.0,1
19071,2020-11-09,Corse,94.0,1
19072,2020-11-10,Corse,94.0,1
19073,2020-11-11,Corse,94.0,0
19074,2020-11-12,Corse,94.0,2
19075,2020-11-13,Corse,94.0,0
19076,2020-11-14,Corse,94.0,0
19077,2020-11-15,Corse,94.0,3
19078,2020-11-16,Corse,94.0,1
19079,2020-11-17,Corse,94.0,2
19080,2020-11-18,Corse,94.0,0
19081,2020-11-19,Corse,94.0,0
19082,2020-11-20,Corse,94.0,0
19083,2020-11-21,Corse,94.0,1
19084,2020-11-22,Corse,94.0,0
19085,2020-11-23,Corse,94.0,0
19086,2020-11-24,Corse,94.0,0
19087,2020-11-25,Corse,94.0,1
19088,2020-11-26,Corse,94.0,1
19089,2020-11-27,Corse,94.0,1
19090,2020-11-28,Corse,94.0,0
19091,2020-11-29,Corse,94.0,2
19092,2020-11-30,Corse,94.0,0
19093,2020-12-01,Corse,94.0,0
19094,2020-12-02,Corse,94.0,1
19095,2020-12-03,Corse,94.0,0
19096,2020-12-04,Corse,94.0,1
19097,2020-12-05,Corse,94.0,0
19098,2020-12-06,Corse,94.0,1
19099,2020-12-07,Corse,94.0,0
19100,2020-12-08,Corse,94.0,0
19101,2020-12-09,Corse,94.0,0
19102,2020-12-10,Corse,94.0,0
19103,2020-12-11,Corse,94.0,0
19104,2020-12-12,Corse,94.0,0
19105,2020-12-13,Corse,94.0,0
19106,2020-12-14,Corse,94.0,0
19107,2020-12-15,Corse,94.0,1
19108,2020-12-16,Corse,94.0,0
19109,2020-12-17,Corse,94.0,0
19110,2020-12-18,Corse,94.0,0
19111,2020-12-19,Corse,94.0,0
19112,2020-12-20,Corse,94.0,0
19113,2020-12-21,Corse,94.0,0
19114,2020-12-22,Corse,94.0,0
19115,2020-12-23,Corse,94.0,0
19116,2020-12-24,Corse,94.0,0
19117,2020-12-25,Corse,94.0,1
19118,2020-12-26,Corse,94.0,0
19119,2020-12-27,Corse,94.0,0
19120,2020-12-28,Corse,94.0,0
19121,2020-12-29,Corse,94.0,0
19122,2020-12-30,Corse,94.0,1
19123,2020-12-31,Corse,94.0,1
19124,2021-01-01,Corse,94.0,0
19125,2021-01-02,Corse,94.0,0
19126,2021-01-03,Corse,94.0,2
19127,2021-01-04,Corse,94.0,1
19128,2021-01-05,Corse,94.0,2
19129,2021-01-06,Corse,94.0,0
19130,2021-01-07,Corse,94.0,2
19131,2021-01-08,Corse,94.0,1
19132,2021-01-09,Corse,94.0,1
19133,2021-01-10,Corse,94.0,1
19134,2021-01-11,Corse,94.0,3
19135,2021-01-12,Corse,94.0,3
19136,2021-01-13,Corse,94.0,0
19137,2021-01-14,Corse,94.0,1
19138,2021-01-15,Corse,94.0,2
19139,2021-01-16,Corse,94.0,1
19140,2021-01-17,Corse,94.0,0
19141,2021-01-18,Corse,94.0,2
19142,2021-01-19,Corse,94.0,1
19143,2021-01-20,Corse,94.0,1
19144,2021-01-21,Corse,94.0,2
19145,2021-01-22,Corse,94.0,1
19146,2021-01-23,Corse,94.0,2
19147,2021-01-24,Corse,94.0,1
19148,2021-01-25,Corse,94.0,0
19149,2021-01-26,Corse,94.0,1
19150,2021-01-27,Corse,94.0,2
19151,2021-01-28,Corse,94.0,0
19152,2021-01-29,Corse,94.0,0
19153,2021-01-30,Corse,94.0,3
19154,2021-01-31,Corse,94.0,0
19155,2021-02-01,Corse,94.0,1
19156,2021-02-02,Corse,94.0,0
19157,2021-02-03,Corse,94.0,1
19158,2021-02-04,Corse,94.0,0
19159,2021-02-05,Corse,94.0,2
19160,2021-02-06,Corse,94.0,0
19161,2021-02-07,Corse,94.0,1
19162,2021-02-08,Corse,94.0,1
19163,2021-02-09,Corse,94.0,1
19164,2021-02-10,Corse,94.0,3
19165,2021-02-11,Corse,94.0,1
19166,2021-02-12,Corse,94.0,4
19167,2021-02-13,Corse,94.0,0
19168,2021-02-14,Corse,94.0,1
19169,2021-02-15,Corse,94.0,0
19170,2021-02-16,Corse,94.0,0
19171,2021-02-17,Corse,94.0,0
19172,2021-02-18,Corse,94.0,1
19173,2021-02-19,Corse,94.0,5
19174,2021-02-20,Corse,94.0,0
19175,2021-02-21,Corse,94.0,1
19176,2021-02-22,Corse,94.0,0
19177,2021-02-23,Corse,94.0,0
19178,2021-02-24,Corse,94.0,3
19179,2021-02-25,Corse,94.0,0
19180,2021-02-26,Corse,94.0,0
19181,2021-02-27,Corse,94.0,0
19182,2021-02-28,Corse,94.0,2
19183,2021-03-01,Corse,94.0,1
19184,2021-03-02,Corse,94.0,0
19185,2021-03-03,Corse,94.0,4
19186,2021-03-04,Corse,94.0,1
19187,2021-03-05,Corse,94.0,0
19188,2021-03-06,Corse,94.0,1
19189,2021-03-07,Corse,94.0,1
19190,2021-03-08,Corse,94.0,1
19191,2021-03-09,Corse,94.0,0
19192,2021-03-10,Corse,94.0,0
19193,2021-03-11,Corse,94.0,0
19194,2021-03-12,Corse,94.0,2
19195,2021-03-13,Corse,94.0,2
19196,2021-03-14,Corse,94.0,1
19197,2021-03-15,Corse,94.0,1
19198,2021-03-16,Corse,94.0,2
19199,2021-03-17,Corse,94.0,1
19200,2021-03-18,Corse,94.0,1
19201,2021-03-19,Corse,94.0,0
19202,2021-03-20,Corse,94.0,1
19203,2021-03-21,Corse,94.0,0
19204,2021-03-22,Corse,94.0,1
19205,2021-03-23,Corse,94.0,0
19206,2021-03-24,Corse,94.0,0
19207,2021-03-25,Corse,94.0,1
19208,2021-03-26,Corse,94.0,0
19209,2021-03-27,Corse,94.0,1
19210,2021-03-28,Corse,94.0,0
19211,2021-03-29,Corse,94.0,0
19212,2021-03-30,Corse,94.0,2
19213,2021-03-31,Corse,94.0,0
19214,2021-04-01,Corse,94.0,1
19215,2021-04-02,Corse,94.0,3
19216,2021-04-03,Corse,94.0,3
19217,2021-04-04,Corse,94.0,0
19218,2021-04-05,Corse,94.0,0
19219,2021-04-06,Corse,94.0,2
19220,2021-04-07,Corse,94.0,4
19221,2021-04-08,Corse,94.0,0
19222,2021-04-09,Corse,94.0,1
19223,2021-04-10,Corse,94.0,2
19224,2021-04-11,Corse,94.0,1
19225,2021-04-12,Corse,94.0,0
19226,2021-04-13,Corse,94.0,1
19227,2021-04-14,Corse,94.0,3
19228,2021-04-15,Corse,94.0,1
19229,2021-04-16,Corse,94.0,0
19230,2021-04-17,Corse,94.0,1
19231,2021-04-18,Corse,94.0,0
19232,2021-04-19,Corse,94.0,1
19233,2021-04-20,Corse,94.0,2
19234,2021-04-21,Corse,94.0,1
19235,2021-04-22,Corse,94.0,0
19236,2021-04-23,Corse,94.0,2
19237,2021-04-24,Corse,94.0,1
19238,2021-04-25,Corse,94.0,1
19239,2021-04-26,Corse,94.0,0
19240,2021-04-27,Corse,94.0,1
19241,2021-04-28,Corse,94.0,0
19242,2021-04-29,Corse,94.0,1
19243,2021-04-30,Corse,94.0,0
19244,2021-05-01,Corse,94.0,3
19245,2021-05-02,Corse,94.0,0
19246,2021-05-03,Corse,94.0,0
19247,2021-05-04,Corse,94.0,0
19248,2021-05-05,Corse,94.0,0
19249,2021-05-06,Corse,94.0,1
19250,2021-05-07,Corse,94.0,1
19251,2021-05-08,Corse,94.0,1
19252,2021-05-09,Corse,94.0,0
19253,2021-05-10,Corse,94.0,1
19254,2021-05-11,Corse,94.0,0
19255,2021-05-12,Corse,94.0,0
19256,2021-05-13,Corse,94.0,0
19257,2021-05-14,Corse,94.0,0
19258,2021-05-15,Corse,94.0,0
19259,2021-05-16,Corse,94.0,0
19260,2021-05-17,Corse,94.0,0
19261,2021-05-18,Corse,94.0,0
19262,2021-05-19,Corse,94.0,0
19263,2021-05-20,Corse,94.0,1
19264,2021-05-21,Corse,94.0,0
19265,2021-05-22,Corse,94.0,0
19266,2021-05-23,Corse,94.0,1
19267,2021-05-24,Corse,94.0,0
19268,2021-05-25,Corse,94.0,0
19269,2021-05-26,Corse,94.0,0
19270,2021-05-27,Corse,94.0,0
19271,2021-05-28,Corse,94.0,1
19272,2021-05-29,Corse,94.0,0
19273,2021-05-30,Corse,94.0,0
19274,2021-05-31,Corse,94.0,0
19275,2021-06-01,Corse,94.0,1
19276,2021-06-02,Corse,94.0,0
19277,2021-06-03,Corse,94.0,0
19278,2021-06-04,Corse,94.0,0
19279,2021-06-05,Corse,94.0,0
19280,2021-06-06,Corse,94.0,0
19281,2021-06-07,Corse,94.0,0
19282,2021-06-08,Corse,94.0,1
19283,2021-06-09,Corse,94.0,0
19284,2021-06-10,Corse,94.0,0
19285,2021-06-11,Corse,94.0,1
19286,2021-06-12,Corse,94.0,0
19287,2021-06-13,Corse,94.0,0
19288,2021-06-14,Corse,94.0,0
19289,2021-06-15,Corse,94.0,0
19290,2021-06-16,Corse,94.0,0
19291,2021-06-17,Corse,94.0,0
19292,2021-06-18,Corse,94.0,0
19293,2021-06-19,Corse,94.0,0
19294,2021-06-20,Corse,94.0,0
19295,2021-06-21,Corse,94.0,0
19296,2021-06-22,Corse,94.0,0
19297,2021-06-23,Corse,94.0,0
19298,2021-06-24,Corse,94.0,0
19299,2021-06-25,Corse,94.0,0
19300,2021-06-26,Corse,94.0,0
19301,2021-06-27,Corse,94.0,0
19302,2021-06-28,Corse,94.0,0
19303,2021-06-29,Corse,94.0,0
19304,2021-06-30,Corse,94.0,0
19305,2021-07-01,Corse,94.0,0
19306,2021-07-02,Corse,94.0,0
19307,2021-07-03,Corse,94.0,0
19308,2021-07-04,Corse,94.0,0
19309,2021-07-05,Corse,94.0,0
19310,2021-07-06,Corse,94.0,0
19311,2021-07-07,Corse,94.0,0
19312,2021-07-08,Corse,94.0,0
19313,2021-07-09,Corse,94.0,1
19314,2021-07-10,Corse,94.0,0
19315,2021-07-11,Corse,94.0,0
19316,2021-07-12,Corse,94.0,0
19317,2021-07-13,Corse,94.0,1
19318,2021-07-14,Corse,94.0,1
19319,2021-07-15,Corse,94.0,0
19320,2021-07-16,Corse,94.0,0
19321,2021-07-17,Corse,94.0,0
19322,2021-07-18,Corse,94.0,0
19323,2021-07-19,Corse,94.0,0
19324,2021-07-20,Corse,94.0,1
19325,2021-07-21,Corse,94.0,0
19326,2021-07-22,Corse,94.0,0
19327,2021-07-23,Corse,94.0,0
19328,2021-07-24,Corse,94.0,1
19329,2021-07-25,Corse,94.0,0
19330,2021-07-26,Corse,94.0,2
19331,2021-07-27,Corse,94.0,2
19332,2021-07-28,Corse,94.0,0
19333,2021-07-29,Corse,94.0,1
19334,2021-07-30,Corse,94.0,1
19335,2021-07-31,Corse,94.0,4
19336,2021-08-01,Corse,94.0,2
19337,2021-08-02,Corse,94.0,3
19338,2021-08-03,Corse,94.0,3
19339,2021-08-04,Corse,94.0,0
19340,2021-08-05,Corse,94.0,2
19341,2021-08-06,Corse,94.0,3
19342,2021-08-07,Corse,94.0,2
19343,2021-08-08,Corse,94.0,2
19344,2021-08-09,Corse,94.0,2
19345,2021-08-10,Corse,94.0,3
19346,2021-08-11,Corse,94.0,1
19347,2021-08-12,Corse,94.0,6
19348,2021-08-13,Corse,94.0,1
19349,2021-08-14,Corse,94.0,1
19350,2021-08-15,Corse,94.0,1
19351,2021-08-16,Corse,94.0,2
19352,2021-08-17,Corse,94.0,1
19353,2021-08-18,Corse,94.0,1
19354,2021-08-19,Corse,94.0,1
19355,2021-08-20,Corse,94.0,3
19356,2021-08-21,Corse,94.0,1
19357,2021-08-22,Corse,94.0,1
19358,2021-08-23,Corse,94.0,0
19359,2021-08-24,Corse,94.0,1
19360,2021-08-25,Corse,94.0,2
19361,2021-08-26,Corse,94.0,3
19362,2021-08-27,Corse,94.0,0
19363,2021-08-28,Corse,94.0,2
19364,2021-08-29,Corse,94.0,1
19365,2021-08-30,Corse,94.0,3
19366,2021-08-31,Corse,94.0,2
19367,2021-09-01,Corse,94.0,2
19368,2021-09-02,Corse,94.0,1
19369,2021-09-03,Corse,94.0,0
19370,2021-09-04,Corse,94.0,1
19371,2021-09-05,Corse,94.0,1
19372,2021-09-06,Corse,94.0,0
19373,2021-09-07,Corse,94.0,0
19374,2021-09-08,Corse,94.0,1
19375,2021-09-09,Corse,94.0,0
19376,2021-09-10,Corse,94.0,1
19377,2021-09-11,Corse,94.0,0
19378,2021-09-12,Corse,94.0,0
19379,2021-09-13,Corse,94.0,0
19380,2021-09-14,Corse,94.0,0
19381,2021-09-15,Corse,94.0,1
19382,2021-09-16,Corse,94.0,0
19383,2021-09-17,Corse,94.0,2
19384,2021-09-18,Corse,94.0,0
19385,2021-09-19,Corse,94.0,0
19386,2021-09-20,Corse,94.0,0
19387,2021-09-21,Corse,94.0,0
19388,2021-09-22,Corse,94.0,0
19389,2021-09-23,Corse,94.0,2
19390,2021-09-24,Corse,94.0,0
19391,2021-09-25,Corse,94.0,0
19392,2021-09-26,Corse,94.0,0
19393,2021-09-27,Corse,94.0,1
19394,2021-09-28,Corse,94.0,1
19395,2021-09-29,Corse,94.0,0
19396,2021-09-30,Corse,94.0,0
19397,2021-10-01,Corse,94.0,0
19398,2021-10-02,Corse,94.0,0
19399,2021-10-03,Corse,94.0,0
19400,2021-10-04,Corse,94.0,1
19401,2021-10-05,Corse,94.0,1
19402,2021-10-06,Corse,94.0,0
19403,2021-10-07,Corse,94.0,0
19404,2021-10-08,Corse,94.0,0
19405,2021-10-09,Corse,94.0,0
19406,2021-10-10,Corse,94.0,0
19407,2021-10-11,Corse,94.0,0
19408,2021-10-12,Corse,94.0,0
19409,2021-10-13,Corse,94.0,0
19410,2021-10-14,Corse,94.0,1
19411,2021-10-15,Corse,94.0,1
19412,2021-10-16,Corse,94.0,0
19413,2021-10-17,Corse,94.0,0
19414,2021-10-18,Corse,94.0,1
19415,2021-10-19,Corse,94.0,0
19416,2021-10-20,Corse,94.0,0
19417,2021-10-21,Corse,94.0,0
19418,2021-10-22,Corse,94.0,0
19419,2021-10-23,Corse,94.0,0
19420,2021-10-24,Corse,94.0,0
19421,2021-10-25,Corse,94.0,1
19422,2021-10-26,Corse,94.0,0
19423,2021-10-27,Corse,94.0,1
19424,2021-10-28,Corse,94.0,0
19425,2021-10-29,Corse,94.0,2
19426,2021-10-30,Corse,94.0,2
19427,2021-10-31,Corse,94.0,0
19428,2021-11-01,Corse,94.0,2
19429,2021-11-02,Corse,94.0,1
19430,2021-11-03,Corse,94.0,1
19431,2021-11-04,Corse,94.0,1
19432,2021-11-05,Corse,94.0,1
19433,2021-11-06,Corse,94.0,0
19434,2021-11-07,Corse,94.0,1
19435,2021-11-08,Corse,94.0,0
19436,2021-11-09,Corse,94.0,1
19437,2021-11-10,Corse,94.0,1
19438,2021-11-11,Corse,94.0,0
19439,2021-11-12,Corse,94.0,0
19440,2021-11-13,Corse,94.0,0
19441,2021-11-14,Corse,94.0,0
19442,2021-11-15,Corse,94.0,0
19443,2021-11-16,Corse,94.0,1
19444,2021-11-17,Corse,94.0,0
19445,2021-11-18,Corse,94.0,0
19446,2021-11-19,Corse,94.0,2
19447,2021-11-20,Corse,94.0,0
19448,2021-11-21,Corse,94.0,0
19449,2021-11-22,Corse,94.0,0
19450,2021-11-23,Corse,94.0,1
19451,2021-11-24,Corse,94.0,3
19452,2021-11-25,Corse,94.0,1
19453,2021-11-26,Corse,94.0,3
19454,2021-11-27,Corse,94.0,0
19455,2021-11-28,Corse,94.0,2
19456,2021-11-29,Corse,94.0,2
19457,2021-11-30,Corse,94.0,0
19458,2021-12-01,Corse,94.0,2
19459,2021-12-02,Corse,94.0,0
19460,2021-12-03,Corse,94.0,3
19461,2021-12-04,Corse,94.0,0
19462,2021-12-05,Corse,94.0,2
19463,2021-12-06,Corse,94.0,1
19464,2021-12-07,Corse,94.0,3
19465,2021-12-08,Corse,94.0,3
19466,2021-12-09,Corse,94.0,1
19467,2021-12-10,Corse,94.0,0
19468,2021-12-11,Corse,94.0,1
19469,2021-12-12,Corse,94.0,1
19470,2021-12-13,Corse,94.0,0
19471,2021-12-14,Corse,94.0,2
19472,2021-12-15,Corse,94.0,3
19473,2021-12-16,Corse,94.0,3
19474,2021-12-17,Corse,94.0,3
19475,2021-12-18,Corse,94.0,1
19476,2021-12-19,Corse,94.0,1
19477,2021-12-20,Corse,94.0,2
19478,2021-12-21,Corse,94.0,7
19479,2021-12-22,Corse,94.0,1
